Week_Start,Country_Code,Total_Events,Media_Volume,Total_Sources,Total_Mentions,Avg_Articles_Per_Event,Source_Diversity,Media_Tone,Avg_Goldstein,Root_Event_Count,Positive_Event_Count,Negative_Event_Count
2025-08-10,KE,1507,7224,1516,7387,4.7936297279362972,1.0059721300597213,-0.86539956181479261,2.8635700066357006,972,694,791
2025-08-17,KE,1494,7117,1507,7212,4.76372155287818,1.0087014725568941,-1.0404563107478959,2.9343373493975906,948,648,794
2025-08-24,KE,1389,6915,1406,7049,4.9784017278617689,1.0122390208783296,-1.2518600266575159,2.3498200143988481,776,567,800
2025-08-31,KE,1405,6734,1422,6890,4.7928825622775806,1.012099644128114,-1.7235072471013146,2.9180071174377225,923,490,882
2025-09-07,KE,1451,7076,1482,7218,4.8766368022053745,1.0213645761543764,-0.72391039507411059,2.5287388008270151,981,665,737
2025-09-14,KE,1400,6639,1409,6779,4.7421428571428565,1.0064285714285717,-0.69221016611309849,2.728,916,644,708
2025-09-21,KE,1418,6986,1428,7087,4.926657263751764,1.0070521861777153,-0.3564972936567723,2.6747531734837797,874,684,688
2025-09-28,KE,1621,7503,1665,7715,4.628624305983962,1.0271437384330662,-0.62266904157652891,2.8861196792103638,1035,802,792
2025-10-05,KE,1595,7449,1603,7568,4.6702194357366782,1.0050156739811915,0.059862335340679307,3.1777429467084639,1004,809,710
2025-10-12,KE,1928,9263,2053,9402,4.8044605809128633,1.0648340248962658,-1.2673163834714227,2.5678941908713697,1194,734,1150
2025-10-19,KE,1716,7538,1720,7693,4.3927738927738922,1.0023310023310024,-0.38280926405329607,2.7234848484848486,1087,779,877
2025-10-26,KE,1628,7219,1638,7346,4.4342751842751849,1.006142506142506,-0.53284084916938623,3.121744471744472,1109,787,815
2025-11-02,KE,1674,7735,1694,7923,4.6206690561529262,1.0119474313022698,-0.4956825847444597,3.2164277180406211,967,816,827
2025-11-09,KE,1766,7637,1785,7753,4.3244620611551525,1.0107587768969422,-0.91116063712431394,3.0752548131370334,1039,720,1020
2025-11-16,KE,1414,6682,1423,6830,4.7256011315417235,1.0063649222065065,-0.37675100790874616,2.7461810466760954,772,664,695
2025-11-23,KE,1075,5019,1081,5126,4.6688372093023247,1.0055813953488373,0.35936511573607266,2.7969302325581391,639,606,461
2025-11-30,KE,1246,5480,1254,5641,4.3980738362760832,1.0064205457463884,-0.22741179188732397,2.9649277688603535,779,639,595
2025-12-07,KE,1437,7195,1466,7340,5.0069589422407788,1.0201809324982607,0.3422826707031979,2.9587334725121783,998,766,622
2025-12-14,KE,1364,6211,1389,6330,4.5535190615835761,1.0183284457478008,-0.92685769346622371,3.3118035190615838,809,583,766
2025-12-21,KE,864,4077,869,4160,4.7187499999999982,1.0057870370370372,-0.580871859228573,3.059375,565,382,475
2025-12-28,KE,637,2700,637,2801,4.23861852433281,1.0,-1.7166909451919159,2.9916797488226061,383,251,378
2026-01-04,KE,908,4100,914,4178,4.5154185022026425,1.0066079295154184,-1.1161342494498072,3.236123348017621,596,397,481
2026-01-11,KE,1182,5397,1189,5463,4.5659898477157368,1.005922165820643,-0.65878103595674875,3.0707275803722505,720,555,607
2026-01-18,KE,1228,5714,1234,5795,4.6530944625407153,1.004885993485342,-1.1879449936837012,2.9451140065146579,776,490,720
2026-01-25,KE,1224,5820,1237,5965,4.7549019607843155,1.0106209150326801,-0.97629930860559544,2.9897058823529412,764,553,666
2026-02-01,KE,1500,6883,1505,6963,4.5886666666666684,1.0033333333333336,-0.54744860864044931,2.8708666666666667,884,663,794
2026-02-08,KE,1501,7277,1512,7437,4.848101265822784,1.0073284477015327,-0.77431520441546686,2.8342438374417065,957,663,798
2026-02-15,KE,1540,7082,1581,7254,4.5987012987013,1.0266233766233768,-1.6025707712949411,2.6514935064935066,920,503,1018
2026-02-22,KE,1639,7677,1642,7961,4.683953630262355,1.0018303843807201,-1.5691041504744676,3.0336790726052474,1016,718,902
2026-03-01,KE,1317,6389,1322,6534,4.8511769172361436,1.0037965072133637,-1.0170811972963323,3.2558086560364461,785,555,740
2026-03-08,KE,1380,6604,1387,6729,4.7855072463768114,1.0050724637681161,-0.808392706885595,3.0881884057971014,821,599,769
2026-03-15,KE,1313,6506,1327,6576,4.9550647372429539,1.0106626047220106,-0.4593954350960604,2.8764661081492764,854,591,688
2026-03-22,KE,1153,5844,1172,6038,5.06851691240243,1.0164787510841282,-0.45435883357232038,2.7469210754553339,772,535,600
2026-03-29,KE,985,4585,995,4676,4.65482233502538,1.0101522842639594,-0.11432360058064109,2.7350253807106597,589,524,439
2026-04-05,KE,1117,5186,1121,5316,4.6427931960608788,1.0035810205908682,-1.237310966632118,2.6187108325872868,628,457,608
2026-04-12,KE,917,4648,926,4681,5.0687022900763345,1.0098146128680481,-1.0693157561901365,2.2861504907306429,551,407,504
2026-04-19,KE,1086,5168,1101,5236,4.7587476979742176,1.0138121546961327,-0.34454353832251661,2.6045119705340691,717,536,512
2026-04-26,KE,1179,5864,1183,6100,4.9737065309584381,1.003392705682782,0.34377691197587817,2.9854961832061071,806,691,483
2026-05-03,KE,1302,6614,1313,6754,5.0798771121351773,1.0084485407066053,-0.1717002080884491,3.1572964669738868,796,678,599
2026-05-10,KE,2077,9947,2105,10132,4.7891189215214256,1.013480982185845,0.37670204390237305,2.8360616273471355,1423,1176,838
2026-05-17,KE,1321,6646,1329,6722,5.03103709311128,1.0060560181680547,-0.95312633440861028,2.2138531415594249,826,585,710
2026-05-24,KE,1256,6645,1283,6753,5.2906050955414008,1.0214968152866246,-0.99396445512466391,2.4657643312101913,695,536,710
2026-05-31,KE,1348,6501,1355,6582,4.8227002967359063,1.0051928783382793,-0.35386091948014708,2.2963649851632049,789,647,682
2026-06-07,KE,1460,7028,1481,7303,4.8136986301369866,1.0143835616438359,-0.58298905634072584,2.4765753424657539,871,788,648
2026-06-14,KE,1224,6137,1239,6301,5.0138888888888893,1.0122549019607845,-0.80450709355113426,2.6281045751633978,756,576,633
2026-06-21,KE,1345,7118,1365,7263,5.2921933085501855,1.0148698884758365,-2.1159304305734334,1.9197026022304828,809,438,893
2026-06-28,KE,1225,5804,1229,5885,4.7379591836734685,1.003265306122449,-0.7182776036326135,2.5690612244897952,712,567,651
2026-07-05,KE,1140,5406,1145,5457,4.7421052631578942,1.0043859649122808,-0.025133361654255351,2.7027192982456136,674,614,505
2026-07-12,KE,1136,5389,1145,5447,4.7438380281690131,1.0079225352112675,-0.99237899055021572,2.8325704225352126,659,495,625
2026-07-19,KE,1274,5967,1287,6135,4.6836734693877551,1.0102040816326532,-0.26357945748999079,2.8000784929356359,764,648,605
2026-07-26,KE,1082,5493,1106,5613,5.0767097966728274,1.0221811460258778,-0.18305188002855585,2.7632162661737527,668,585,468
2026-08-02,KE,1246,5715,1255,5802,4.586677367576244,1.0072231139646872,-0.548112982260787,2.5050561797752806,743,615,602
2026-08-09,KE,1249,5741,1261,5962,4.5964771817453958,1.0096076861489192,-0.30641086530719042,2.6445156124899918,695,681,529
2026-08-16,KE,1586,7117,1598,7287,4.4873896595208063,1.0075662042875158,-1.2126832015328721,2.484110970996217,830,700,878
2026-08-23,KE,625,2769,629,2791,4.4304000000000014,1.0064,-0.99791687510137772,2.9206399999999992,355,291,327
2023-01-01,MX,5527,34932,5780,35665,6.3202460647729382,1.04577528496472,-2.4739479147223578,2.9170074181291916,3003,1277,4144
2023-01-08,MX,8417,47637,8784,48877,5.6596174408934337,1.0436022335749093,-1.6148004423821813,2.6199833669953674,4843,2269,5992
2023-01-15,MX,5545,35301,5657,36168,6.3662759242560876,1.0201983769161411,-1.8632468971995173,2.5611902614968458,3532,1514,3886
2023-01-22,MX,5032,32265,5144,32969,6.4119634340222591,1.0222575516693171,-1.6759355629067818,2.5914348171701111,3231,1462,3400
2023-01-29,MX,4650,30060,4697,30540,6.4645161290322557,1.0101075268817208,-0.92299474586153651,2.4906236559139772,3087,1774,2755
2023-02-05,MX,5261,33844,5398,34816,6.4329975289868848,1.0260406766774377,-1.1816198063360017,2.9526515871507306,3271,1938,3170
2023-02-12,MX,4938,32231,5071,33138,6.5271364925070872,1.0269339813689755,-0.9270189889168019,2.7596800324017821,3170,1951,2846
2023-02-19,MX,5374,35555,5489,36226,6.616114625976925,1.0213993301079267,-1.2882593281507686,2.4805545217714919,3514,1847,3347
2023-02-26,MX,5384,35897,5461,36606,6.6673476968796423,1.0143016344725118,-1.1953951717589653,2.1918647845468056,3328,1919,3289
2023-03-05,MX,6559,41196,6843,41899,6.2808354932154282,1.0432992834273513,-1.9733471606288155,2.5603750571733479,3777,1689,4725
2023-03-12,MX,6003,38669,6235,39715,6.4416125270698,1.0386473429951697,-1.6129553167136375,2.4919040479760124,3745,1817,4011
2023-03-19,MX,5768,38085,5878,38696,6.6028085991678216,1.0190707350901531,-1.2182400133804145,2.4705270457697628,3752,2084,3559
2023-03-26,MX,9815,66751,10212,68126,6.8009169638308746,1.040448293428426,-2.128918979257699,2.2173102394294442,6511,2773,6794
2023-04-02,MX,7398,50283,7567,51422,6.79683698296837,1.0228440118951068,-1.4636132455935928,2.4910651527439853,5196,2509,4704
2023-04-09,MX,8465,57203,8676,58357,6.7575900767867711,1.024926166568223,-1.7703192536544652,2.4636503248671,5846,2385,5871
2023-04-16,MX,9150,64086,9320,65366,7.0039344262295078,1.0185792349726774,-1.2898885400668096,2.5176612021857929,6408,3214,5673
2023-04-23,MX,8544,59191,8746,60412,6.927785580524346,1.0236423220973785,-1.1394945777937404,2.4151217228464414,6182,3203,5141
2023-04-30,MX,8075,56033,8302,57356,6.9390712074303407,1.0281114551083583,-1.1187672073211454,2.7208916408668737,5556,2949,4901
2023-05-07,MX,9630,64650,9992,66079,6.7133956386292866,1.0375908618899279,-2.0356007478097351,2.7054517133956377,6182,2650,6821
2023-05-14,MX,8941,61671,9257,62858,6.8975506095515042,1.0353428028184768,-1.5623757365808728,2.5229168996756517,6167,2920,5804
2023-05-21,MX,8091,55097,8255,56175,6.8096650599431463,1.0202694351748856,-1.1741523488231789,2.3777777777777764,5666,2792,5070
2023-05-28,MX,7269,51841,7375,52531,7.1317925436786336,1.0145824735176776,-1.1907224437503321,2.3918420690603925,5036,2718,4347
2023-06-04,MX,7718,53843,7865,54994,6.9762891940917333,1.0190463850738531,-0.806980486686314,2.5268722466960338,5621,3370,4126
2023-06-11,MX,8317,56412,8652,57730,6.7827341589515431,1.0402789467356011,-0.70968685728972658,2.4208127930744254,5731,3556,4494
2023-06-18,MX,7606,53803,7778,54965,7.07375755982119,1.0226137260057848,-0.94713362528617984,2.3537996318695753,5407,3103,4288
2023-06-25,MX,7503,53214,7629,54446,7.0923630547780885,1.0167932826869255,-0.99187850489606921,2.451032920165269,5360,2923,4391
2023-07-02,MX,7576,53348,7688,54353,7.0417106652587123,1.0147835269271384,-1.0273519156939293,2.4499472016895449,5574,2761,4546
2023-07-09,MX,8011,55704,8107,56789,6.9534390213456492,1.0119835226563478,-1.1378983131680018,2.4555611034827116,5833,2962,4795
2023-07-16,MX,7713,53521,7934,54816,6.9390639180604143,1.0286529236354209,-0.98959118722046,2.5713470763645794,5463,2958,4556
2023-07-23,MX,7732,54420,7931,55712,7.0382824624935321,1.0257371960682879,-1.3111584464150414,2.4422659079151576,5425,2605,4966
2023-07-30,MX,7039,49110,7169,50085,6.9768433016053413,1.0184685324619978,-1.3244969206306465,2.5374058815172611,4952,2416,4440
2023-08-06,MX,7294,51500,7441,52659,7.0605977515766343,1.0201535508637238,-1.1762273867347648,2.4429394022484217,5155,2598,4513
2023-08-13,MX,7056,50571,7280,51446,7.167091836734695,1.0317460317460314,-1.0066170360757156,2.4359410430839006,5044,2679,4161
2023-08-20,MX,7275,51678,7459,52974,7.1035051546391772,1.0252920962199314,-1.1948473646078559,2.5127560137457046,5255,2615,4487
2023-08-27,MX,7798,54183,7912,55514,6.9483200820723274,1.0146191331110541,-0.78677420964820577,2.4558220056424722,5435,3344,4244
2023-09-03,MX,8002,57553,8115,58838,7.19232691827043,1.0141214696325922,-0.62698934326159428,2.4544738815296157,5599,3464,4280
2023-09-10,MX,8743,60093,8933,61189,6.8732700446071187,1.0217316710511271,-0.96168351864343615,2.6074002058789874,6214,3454,5056
2023-09-17,MX,8847,58667,9123,59921,6.6312874420707573,1.0311970159376052,-1.5810824265793195,2.4134395840397889,6021,2742,5781
2023-09-24,MX,8870,60515,9037,61586,6.8224351747463343,1.0188275084554688,-1.5000594009495836,2.475591882750845,6286,2864,5738
2023-10-01,MX,9299,61393,9569,62485,6.6021077535218833,1.0290353801484027,-1.7489784736202638,2.6533605764060644,6178,2636,6439
2023-10-08,MX,8828,61905,8960,63209,7.012347077480741,1.0149524241051207,-1.3533383907871774,2.6396579066606258,6200,2961,5641
2023-10-15,MX,7983,56253,8170,57311,7.0465990229237123,1.0234247776525116,-1.0578111062090361,2.3847801578353995,5768,2896,4866
2023-10-22,MX,8177,58025,8361,59445,7.0961232725938581,1.0225021401491998,-1.2526506762696266,2.443634584811055,5853,2908,5054
2023-10-29,MX,6957,49657,7119,50870,7.1377030329164866,1.0232858990944373,-1.0586367432890202,2.69939629150496,4906,2590,4132
2023-11-05,MX,7321,50651,7420,51950,6.9185903565086742,1.0135227427947,-0.809644783500254,2.5828165551154223,5414,2846,4237
2023-11-12,MX,7814,54086,8069,55310,6.9216790376247772,1.03263373432301,-0.803698930478932,2.5033401586895305,5585,3137,4375
2023-11-19,MX,6898,48093,7018,48779,6.9720208756161171,1.0173963467671794,-0.80835114949425135,2.4699623079153383,4957,2890,3825
2023-11-26,MX,6989,51307,7096,52452,7.3411074545714685,1.0153097724996427,-0.863558525839732,2.5348404635856343,5073,2754,3984
2023-12-03,MX,7337,52255,7499,53143,7.1221207578029144,1.0220798691563311,-0.83344810516266332,2.5944527736131939,5297,2975,4167
2023-12-10,MX,7580,52309,7701,53329,6.9009234828496053,1.0159630606860162,-0.91645959915814,2.5523746701846965,5435,3020,4315
2023-12-17,MX,6988,48775,7160,49972,6.9798225529479145,1.0246136233543222,-1.3093156409833517,2.551116199198626,4866,2485,4281
2023-12-24,MX,6943,45429,7119,46752,6.5431369724902773,1.0253492726487112,-1.776117054665233,2.4795765519227997,4716,2044,4731
2023-12-31,MX,6560,44402,6684,45252,6.7685975609756124,1.0189024390243904,-1.3825573081247859,2.7649390243902432,4635,2160,4187
2024-01-07,MX,6710,46639,6870,47424,6.9506706408345735,1.023845007451565,-1.337980929769909,2.64983606557377,4626,2350,4172
2024-01-14,MX,6834,48782,6930,49856,7.1381328650863347,1.01404741000878,-1.1740289843477896,2.5187884108867431,5019,2448,4174
2024-01-21,MX,7184,51318,7354,52543,7.1433741648106874,1.0236636971046778,-1.2063544476158674,2.6494849665924285,5028,2567,4414
2024-01-28,MX,7713,53319,7799,54363,6.912874367950212,1.011150006482562,-1.2761666347628144,2.6552314274601336,5347,2569,4879
2024-02-04,MX,7266,49148,7428,49942,6.7641067987888821,1.0222956234516936,-1.2920241935568648,2.6188962290118365,4940,2420,4670
2024-02-11,MX,7372,51820,7499,52724,7.0293000542593589,1.0172273467173083,-0.97103627098822,2.4340206185567013,5174,2895,4251
2024-02-18,MX,7992,56387,8167,57500,7.05543043043043,1.0218968968968969,-1.049689027063448,2.3805555555555551,5723,2946,4809
2024-02-25,MX,8466,57428,8641,58561,6.7833687691944231,1.0206709189699983,-1.2513792526025447,2.3906803685329554,5930,2862,5351
2024-03-03,MX,7942,55568,8100,57053,6.9967262654243241,1.0198942331906322,-1.2783932735451995,2.2784059430873835,5481,2665,5046
2024-03-10,MX,7653,54210,7829,55262,7.0834966679733444,1.0229975173134718,-1.2576381707805897,2.3446360904220573,5395,2694,4773
2024-03-17,MX,7914,55239,8061,56403,6.9799090219863551,1.0185746777862028,-1.1276075502180258,2.4643290371493554,5581,2907,4807
2024-03-24,MX,6773,46483,6940,47449,6.8629853831389331,1.0246567252325411,-1.4891006734395891,2.5371474974162105,4722,2172,4414
2024-03-31,MX,7351,50553,7460,51493,6.8770235342130324,1.0148279145694472,-1.6565184908337363,2.6333287988028826,5137,2275,4840
2024-04-07,MX,9977,68572,10184,70130,6.8730079182118873,1.0207477197554378,-1.7942509563599918,2.6166482910694593,6677,2818,6901
2024-04-14,MX,7962,55246,8087,56514,6.938708867118816,1.015699572971615,-1.4376785612241672,2.4718914845516187,5422,2548,5215
2024-04-21,MX,7445,52314,7625,53814,7.0267293485560813,1.0241773002014776,-1.2183168402057463,2.4919543317662858,5181,2521,4721
2024-04-28,MX,8058,55395,8198,56643,6.8745346239761727,1.0173740382228844,-1.4707517748972589,2.5581657979647541,5696,2451,5405
2024-05-05,MX,7929,54998,8112,56848,6.9363097490225769,1.0230798335225122,-1.4753418347756415,2.4741833774750916,5436,2587,5113
2024-05-12,MX,7801,54271,7941,55645,6.9569285988975746,1.0179464171260098,-1.1802939364475185,2.4271375464684017,5346,2681,4880
2024-05-19,MX,7838,54772,8037,56394,6.9880071446797656,1.0253891298800715,-1.2909289237329749,2.5485965807603987,5389,2555,5087
2024-05-26,MX,7254,51246,7433,52367,7.0645161290322589,1.0246760408050732,-1.3667286027814047,2.4136338571822433,4887,2274,4758
2024-06-02,MX,8927,62331,9128,63785,6.9823008849557526,1.0225159628094551,-1.0307297253261216,2.469306597961241,5950,3335,5334
2024-06-09,MX,7217,50373,7410,51390,6.9797699875294459,1.0267424137453238,-1.2171216078976936,2.5699736732714422,5017,2640,4367
2024-06-16,MX,7401,53300,7561,54685,7.20172949601405,1.0216187001756525,-0.92095888623438416,2.5481556546412656,5295,2830,4349
2024-06-23,MX,7219,51645,7357,52869,7.154037955395486,1.0191162210832532,-0.90888970140834691,2.3332594542180356,5097,2813,4227
2024-06-30,MX,6779,48185,6898,49915,7.1079805281014892,1.0175542115356246,-1.1275645159507324,2.6136745832718695,4745,2440,4132
2024-07-07,MX,6088,44352,6187,45781,7.2851511169513818,1.0162614980289097,-1.0490100276905887,2.5077365308804196,4414,2290,3631
2024-07-14,MX,6228,45441,6306,46620,7.2962427745664753,1.0125240847784205,-0.90411540182885886,2.5380378933847139,4412,2461,3575
2024-07-21,MX,7083,46528,7246,47271,6.56896795143301,1.0230128476634204,-1.4758517149897561,2.6053084851051813,4921,2279,4572
2024-07-28,MX,6983,44974,7077,46294,6.4404983531433491,1.0134612630674495,-1.4052831863565576,2.7315910067306315,4672,2151,4603
2024-08-04,MX,7295,50128,7407,51175,6.8715558601782032,1.0153529814941746,-1.3768201983133252,2.4391226867717624,5230,2331,4744
2024-08-11,MX,7286,49417,7578,50322,6.78245951139171,1.0400768597309906,-1.4155746254384192,2.494139445511939,4988,2309,4797
2024-08-18,MX,7150,49774,7272,50795,6.9613986013986029,1.0170629370629376,-1.3051091874337355,2.1978741258741268,5037,2498,4444
2024-08-25,MX,7152,50888,7274,52125,7.115212527964208,1.0170581655480992,-1.0741167043798665,2.1690016778523482,5125,2561,4404
2024-09-01,MX,7459,53535,7566,55080,7.1772355543638549,1.0143450864727179,-1.3207424937086529,2.179300174286098,5398,2415,4832
2024-09-08,MX,7865,57068,8050,58358,7.2559440559440551,1.0235219326128422,-1.2243899505193905,2.1619071837253658,5475,2801,4833
2024-09-15,MX,7478,52686,7618,54138,7.0454667023268263,1.0187215833110466,-1.0798128443058024,2.3369216368012835,5210,2884,4399
2024-09-22,MX,8864,59658,9128,60909,6.7303700361010845,1.029783393501805,-1.3731231795468566,2.126511732851986,6249,2879,5769
2024-09-29,MX,9932,70927,10055,72975,7.1412605718888393,1.0123842126459937,-0.7579407279217405,1.8086488119210622,7032,4163,5429
2024-10-06,MX,7708,55705,7942,57104,7.22690710949663,1.030358069538142,-1.1461303197411516,2.3011157239231963,5193,2920,4515
